[13:10:03 INF] Starting web host
[13:10:05 INF] ### App Version:1.0.0.0 ###
[13:10:07 INF] ### PIdP Configuration:{"ApplicationUrl":"http://localhost:4200","AddressAutocompleteClient":{"ApiKey":"\u003Credacted\u003E","Url":"https://ws1.postescanada-canadapost.ca/AddressComplete/Interactive/"},"ConnectionStrings":{"PidpDatabase":"Host=fedora;Port=5444;Database=pipd;Username=postgres;Password=Pa55w0rd"},"ChesClient":{"Enabled":true,"Url":"https://ches-dev.apps.silver.devops.gov.bc.ca/api/v1","ClientId":"PSP_SERVICE_CLIENT","ClientSecret":"\u003Credacted\u003E","TokenUrl":"https://dev.oidc.gov.bc.ca/auth/realms/jbd6rnxw/protocol/openid-connect/token"},"KafkaCluster":{"Url":"","ClientId":"","ClientSecret":"","BoostrapServers":"pidp-kafka-cluster-5b7aa5-test.apps.silver.devops.gov.bc.ca:443","SecurityProtocol":"","SaslMechanism":"","ConsumerTopicName":"dems-notification-ack","ProducerTopicName":"dems-access-request","SaslOauthbearerTokenEndpointUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","SaslOauthbearerProducerClientId":"kafka-producer","SaslOauthbearerProducerClientSecret":"AwtHq6XXnoLZKcMdtXDohpIhfTHsMGe2","SaslOauthbearerConsumerClientId":"kafka-consumer","SaslOauthbearerConsumerClientSecret":"vwwQ3erVkBzVX3i1P6le5DiEYhUd6kDh","SslCaLocation":"C:\\certs\\pidp\\ca.crt","SslCertificateLocation":"C:\\certs\\pidp\\client\\ca.crt","SslKeyLocation":"C:\\certs\\pidp\\client\\ca.key"},"Keycloak":{"RealmUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST","WellKnownConfig":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/.well-known/openid-configuration","TokenUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","AdministrationUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/admin/realms/DEMSTEST","AdministrationClientId":"PIDP-SERVICE","AdministrationClientSecret":"3s8dwnqNHyDdtG1ZhhERgqXFK4WY7cyO","HcimClientId":"HCIMWEB"},"LdapClient":{"Url":"https://common-logon-dev.hlth.gov.bc.ca/"},"MailServer":{"Url":"localhost","Port":1025},"PlrClient":{"Url":"http://localhost:5060/api"},"JumClient":{"Url":"https://localhost:7215/api","RealmUrl":"","TokenUrl":"protocol/openid-connect/token","AdministrationUrl":"","AdministrationClientId":"","AdministrationClientSecret":""}} ###
[13:10:10 INF] Now listening on: https://localhost:5051
[13:10:10 INF] Now listening on: http://localhost:5050
[13:10:10 INF] Application started. Press Ctrl+C to shut down.
[13:10:10 INF] Hosting environment: Development
[13:10:10 INF] Content root path: C:\Development\jps-pidp\backend\webapi
[13:10:23 WRN] Applying IncludeRules for type 'Pidp.Features.Parties.Create+Command' fails.
System.Reflection.TargetInvocationException: Exception has been thrown by the target of an invocation.
 ---> System.Reflection.TargetInvocationException: Exception has been thrown by the target of an invocation.
 ---> System.NotImplementedException: Given Identity Provider is not supported
   at Pidp.Features.Parties.Create.CommandValidator.<>c__DisplayClass0_0.<.ctor>b__3(Command x) in C:\Development\jps-pidp\backend\webapi\Features\Parties\Create.cs:line 41
   at FluentValidation.Internal.IncludeRule`1.<>c__DisplayClass3_0`1.<Create>b__0(ValidationContext`1 ctx, T _) in /media/jskinner/Linux2/code/FluentValidation/src/FluentValidation/Internal/IncludeRule.cs:line 54
   --- End of inner exception stack trace ---
   at System.RuntimeMethodHandle.InvokeMethod(Object target, Span`1& arguments, Signature sig, Boolean constructor, Boolean wrapExceptions)
   at System.Reflection.RuntimeMethodInfo.Invoke(Object obj, BindingFlags invokeAttr, Binder binder, Object[] parameters, CultureInfo culture)
   at MicroElements.Swashbuckle.FluentValidation.FluentValidationSchemaBuilder.GetValidatorGeneric[T](IChildValidatorAdaptor childValidatorAdapter) in /home/runner/work/MicroElements.Swashbuckle.FluentValidation/MicroElements.Swashbuckle.FluentValidation/src/MicroElements.Swashbuckle.FluentValidation/FluentValidationSchemaBuilder.cs:line 202
   --- End of inner exception stack trace ---
   at System.RuntimeMethodHandle.InvokeMethod(Object target, Span`1& arguments, Signature sig, Boolean constructor, Boolean wrapExceptions)
   at System.Reflection.RuntimeMethodInfo.Invoke(Object obj, BindingFlags invokeAttr, Binder binder, Object[] parameters, CultureInfo culture)
   at MicroElements.Swashbuckle.FluentValidation.FluentValidationSchemaBuilder.GetValidatorFromChildValidatorAdapter(IChildValidatorAdaptor childValidatorAdapter) in /home/runner/work/MicroElements.Swashbuckle.FluentValidation/MicroElements.Swashbuckle.FluentValidation/src/MicroElements.Swashbuckle.FluentValidation/FluentValidationSchemaBuilder.cs:line 183
   at MicroElements.Swashbuckle.FluentValidation.FluentValidationSchemaBuilder.AddRulesFromIncludedValidators(IValidator validator, ILogger logger, SchemaGenerationContext schemaGenerationContext) in /home/runner/work/MicroElements.Swashbuckle.FluentValidation/MicroElements.Swashbuckle.FluentValidation/src/MicroElements.Swashbuckle.FluentValidation/FluentValidationSchemaBuilder.cs:line 120
[15:16:14 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 16709.0808 ms
[15:58:34 INF] HTTP GET /api/lookups responded 200 in 91.3549 ms
[15:58:34 INF] HTTP GET /api/lookups responded 200 in 43.2903 ms
[15:58:35 INF] HTTP GET /api/parties responded 200 in 17.6004 ms
[15:58:51 ERR] Response content was null.
[15:58:51 ERR] Justin user not found.
[15:58:51 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 16663.8660 ms
[15:59:08 INF] HTTP GET /api/parties/1012/organization-details responded 200 in 151.5568 ms
[15:59:10 INF] ### AuthorizePartyBeforeHandleAsync
[15:59:26 ERR] Response content was null.
[15:59:26 ERR] User not a valid Justin User or does not meeting all prerequisites.
[15:59:26 INF] HTTP PUT /api/parties/1012/organization-details responded 204 in 16839.0048 ms
[15:59:43 ERR] Response content was null.
[15:59:43 ERR] Justin user not found.
[15:59:43 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 16458.1206 ms
[16:01:56 INF] HTTP GET /api/lookups responded 200 in 57.1135 ms
[16:01:56 INF] HTTP GET /api/lookups responded 200 in 45.8909 ms
[16:01:57 INF] HTTP GET /api/parties responded 200 in 5.1963 ms
[16:02:13 ERR] Response content was null.
[16:02:13 ERR] Justin user not found.
[16:02:13 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 16512.4332 ms
[16:02:32 INF] Starting web host
[16:02:34 INF] ### App Version:1.0.0.0 ###
[16:02:34 INF] ### PIdP Configuration:{"ApplicationUrl":"http://localhost:4200","AddressAutocompleteClient":{"ApiKey":"\u003Credacted\u003E","Url":"https://ws1.postescanada-canadapost.ca/AddressComplete/Interactive/"},"ConnectionStrings":{"PidpDatabase":"Host=fedora;Port=5444;Database=pipd;Username=postgres;Password=Pa55w0rd"},"ChesClient":{"Enabled":true,"Url":"https://ches-dev.apps.silver.devops.gov.bc.ca/api/v1","ClientId":"PSP_SERVICE_CLIENT","ClientSecret":"\u003Credacted\u003E","TokenUrl":"https://dev.oidc.gov.bc.ca/auth/realms/jbd6rnxw/protocol/openid-connect/token"},"KafkaCluster":{"Url":"","ClientId":"","ClientSecret":"","BoostrapServers":"pidp-kafka-cluster-5b7aa5-test.apps.silver.devops.gov.bc.ca:443","SecurityProtocol":"","SaslMechanism":"","ConsumerTopicName":"dems-notification-ack","ProducerTopicName":"dems-access-request","SaslOauthbearerTokenEndpointUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","SaslOauthbearerProducerClientId":"kafka-producer","SaslOauthbearerProducerClientSecret":"AwtHq6XXnoLZKcMdtXDohpIhfTHsMGe2","SaslOauthbearerConsumerClientId":"kafka-consumer","SaslOauthbearerConsumerClientSecret":"vwwQ3erVkBzVX3i1P6le5DiEYhUd6kDh","SslCaLocation":"C:\\certs\\pidp\\ca.crt","SslCertificateLocation":"C:\\certs\\pidp\\client\\ca.crt","SslKeyLocation":"C:\\certs\\pidp\\client\\ca.key"},"Keycloak":{"RealmUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST","WellKnownConfig":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/.well-known/openid-configuration","TokenUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","AdministrationUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/admin/realms/DEMSTEST","AdministrationClientId":"PIDP-SERVICE","AdministrationClientSecret":"3s8dwnqNHyDdtG1ZhhERgqXFK4WY7cyO","HcimClientId":"HCIMWEB"},"LdapClient":{"Url":"https://common-logon-dev.hlth.gov.bc.ca/"},"MailServer":{"Url":"localhost","Port":1025},"PlrClient":{"Url":"http://localhost:5060/api"},"JumClient":{"Url":"https://localhost:7215/api","RealmUrl":"","TokenUrl":"protocol/openid-connect/token","AdministrationUrl":"","AdministrationClientId":"","AdministrationClientSecret":""}} ###
[16:02:38 INF] Now listening on: https://localhost:5051
[16:02:38 INF] Now listening on: http://localhost:5050
[16:02:38 INF] Application started. Press Ctrl+C to shut down.
[16:02:38 INF] Hosting environment: Development
[16:02:38 INF] Content root path: C:\Development\jps-pidp\backend\webapi
[16:02:49 INF] HTTP GET /api/lookups responded 200 in 3202.7433 ms
[16:02:49 INF] HTTP GET /api/lookups responded 200 in 3515.3049 ms
[16:02:50 INF] HTTP GET /api/parties responded 200 in 727.7173 ms
[16:02:51 WRN] Compiling a query which loads related collections for more than one collection navigation, either via 'Include' or through projection, but no 'QuerySplittingBehavior' has been configured. By default, Entity Framework will use 'QuerySplittingBehavior.SingleQuery', which can potentially result in slow query performance. See https://go.microsoft.com/fwlink/?linkid=2134277 for more information. To identify the query that's triggering this warning call 'ConfigureWarnings(w => w.Throw(RelationalEventId.MultipleCollectionIncludeWarning))'.
[16:03:09 ERR] Response content was null.
[16:03:09 ERR] Justin user not found.
[16:03:09 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 18542.8889 ms
[16:28:41 INF] Starting web host
[16:28:49 INF] ### App Version:1.0.0.0 ###
[16:28:49 INF] ### PIdP Configuration:{"ApplicationUrl":"http://localhost:4200","AddressAutocompleteClient":{"ApiKey":"\u003Credacted\u003E","Url":"https://ws1.postescanada-canadapost.ca/AddressComplete/Interactive/"},"ConnectionStrings":{"PidpDatabase":"Host=fedora;Port=5444;Database=pipd;Username=postgres;Password=Pa55w0rd"},"ChesClient":{"Enabled":true,"Url":"https://ches-dev.apps.silver.devops.gov.bc.ca/api/v1","ClientId":"PSP_SERVICE_CLIENT","ClientSecret":"\u003Credacted\u003E","TokenUrl":"https://dev.oidc.gov.bc.ca/auth/realms/jbd6rnxw/protocol/openid-connect/token"},"KafkaCluster":{"Url":"","ClientId":"","ClientSecret":"","BoostrapServers":"pidp-kafka-cluster-5b7aa5-test.apps.silver.devops.gov.bc.ca:443","SecurityProtocol":"","SaslMechanism":"","ConsumerTopicName":"dems-notification-ack","ProducerTopicName":"dems-access-request","SaslOauthbearerTokenEndpointUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","SaslOauthbearerProducerClientId":"kafka-producer","SaslOauthbearerProducerClientSecret":"AwtHq6XXnoLZKcMdtXDohpIhfTHsMGe2","SaslOauthbearerConsumerClientId":"kafka-consumer","SaslOauthbearerConsumerClientSecret":"vwwQ3erVkBzVX3i1P6le5DiEYhUd6kDh","SslCaLocation":"C:\\certs\\pidp\\ca.crt","SslCertificateLocation":"C:\\certs\\pidp\\client\\ca.crt","SslKeyLocation":"C:\\certs\\pidp\\client\\ca.key"},"Keycloak":{"RealmUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST","WellKnownConfig":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/.well-known/openid-configuration","TokenUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","AdministrationUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/admin/realms/DEMSTEST","AdministrationClientId":"PIDP-SERVICE","AdministrationClientSecret":"3s8dwnqNHyDdtG1ZhhERgqXFK4WY7cyO","HcimClientId":"HCIMWEB"},"LdapClient":{"Url":"https://common-logon-dev.hlth.gov.bc.ca/"},"MailServer":{"Url":"localhost","Port":1025},"PlrClient":{"Url":"http://localhost:5060/api"},"JumClient":{"Url":"https://localhost:7215/api","RealmUrl":"","TokenUrl":"protocol/openid-connect/token","AdministrationUrl":"","AdministrationClientId":"","AdministrationClientSecret":""}} ###
[16:28:56 INF] Now listening on: https://localhost:5051
[16:28:56 INF] Now listening on: http://localhost:5050
[16:28:56 INF] Application started. Press Ctrl+C to shut down.
[16:28:56 INF] Hosting environment: Development
[16:28:56 INF] Content root path: C:\Development\jps-pidp\backend\webapi
[16:30:10 INF] HTTP GET /api/lookups responded 200 in 7817.9348 ms
[16:30:12 INF] HTTP GET /api/lookups responded 200 in 184.9607 ms
[16:30:25 INF] HTTP GET /api/lookups responded 200 in 109.0709 ms
[16:30:26 INF] HTTP GET /api/parties responded 200 in 876.7194 ms
[16:30:27 WRN] Compiling a query which loads related collections for more than one collection navigation, either via 'Include' or through projection, but no 'QuerySplittingBehavior' has been configured. By default, Entity Framework will use 'QuerySplittingBehavior.SingleQuery', which can potentially result in slow query performance. See https://go.microsoft.com/fwlink/?linkid=2134277 for more information. To identify the query that's triggering this warning call 'ConfigureWarnings(w => w.Throw(RelationalEventId.MultipleCollectionIncludeWarning))'.
[16:30:30 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 3367.0519 ms
[16:30:35 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 160.3177 ms
[16:30:35 INF] HTTP GET /api/parties/1012/user-type responded 200 in 102.0738 ms
[16:30:35 ERR] HTTP GET /api/parties/1012/crown-region/0/user-orgunit responded 500 in 75.4525 ms
[16:30:38 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 125.9523 ms
[16:30:41 INF] HTTP GET /api/parties/1012/organization-details responded 200 in 57.9661 ms
[16:30:42 INF] ### AuthorizePartyBeforeHandleAsync
[16:30:43 INF] HTTP PUT /api/parties/1012/organization-details responded 204 in 524.7777 ms
[16:30:43 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 100.3350 ms
[16:30:45 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 89.4379 ms
[16:30:45 INF] HTTP GET /api/parties/1012/user-type responded 200 in 15.5290 ms
[16:30:45 INF] HTTP GET /api/parties/1012/crown-region/122207.0734/user-orgunit responded 200 in 109.9801 ms
[16:31:01 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[16:31:01 INF] HTTP POST /api/access-requests/digital-evidence responded 400 in 421.2525 ms
[16:31:01 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[16:31:01 INF] HTTP POST /api/access-requests/digital-evidence responded 400 in 126.9027 ms
[16:36:07 INF] Starting web host
[16:36:13 INF] ### App Version:1.0.0.0 ###
[16:36:13 INF] ### PIdP Configuration:{"ApplicationUrl":"http://localhost:4200","AddressAutocompleteClient":{"ApiKey":"\u003Credacted\u003E","Url":"https://ws1.postescanada-canadapost.ca/AddressComplete/Interactive/"},"ConnectionStrings":{"PidpDatabase":"Host=fedora;Port=5444;Database=pipd;Username=postgres;Password=Pa55w0rd"},"ChesClient":{"Enabled":true,"Url":"https://ches-dev.apps.silver.devops.gov.bc.ca/api/v1","ClientId":"PSP_SERVICE_CLIENT","ClientSecret":"\u003Credacted\u003E","TokenUrl":"https://dev.oidc.gov.bc.ca/auth/realms/jbd6rnxw/protocol/openid-connect/token"},"KafkaCluster":{"Url":"","ClientId":"","ClientSecret":"","BoostrapServers":"pidp-kafka-cluster-5b7aa5-test.apps.silver.devops.gov.bc.ca:443","SecurityProtocol":"","SaslMechanism":"","ConsumerTopicName":"dems-notification-ack","ProducerTopicName":"dems-access-request","SaslOauthbearerTokenEndpointUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","SaslOauthbearerProducerClientId":"kafka-producer","SaslOauthbearerProducerClientSecret":"AwtHq6XXnoLZKcMdtXDohpIhfTHsMGe2","SaslOauthbearerConsumerClientId":"kafka-consumer","SaslOauthbearerConsumerClientSecret":"vwwQ3erVkBzVX3i1P6le5DiEYhUd6kDh","SslCaLocation":"C:\\certs\\pidp\\ca.crt","SslCertificateLocation":"C:\\certs\\pidp\\client\\ca.crt","SslKeyLocation":"C:\\certs\\pidp\\client\\ca.key"},"Keycloak":{"RealmUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST","WellKnownConfig":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/.well-known/openid-configuration","TokenUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","AdministrationUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/admin/realms/DEMSTEST","AdministrationClientId":"PIDP-SERVICE","AdministrationClientSecret":"3s8dwnqNHyDdtG1ZhhERgqXFK4WY7cyO","HcimClientId":"HCIMWEB"},"LdapClient":{"Url":"https://common-logon-dev.hlth.gov.bc.ca/"},"MailServer":{"Url":"localhost","Port":1025},"PlrClient":{"Url":"http://localhost:5060/api"},"JumClient":{"Url":"https://localhost:7215/api","RealmUrl":"","TokenUrl":"protocol/openid-connect/token","AdministrationUrl":"","AdministrationClientId":"","AdministrationClientSecret":""}} ###
[16:36:17 INF] Now listening on: https://localhost:5051
[16:36:17 INF] Now listening on: http://localhost:5050
[16:36:17 INF] Application started. Press Ctrl+C to shut down.
[16:36:17 INF] Hosting environment: Development
[16:36:17 INF] Content root path: C:\Development\jps-pidp\backend\webapi
[16:37:44 INF] HTTP GET /api/lookups responded 200 in 4232.7982 ms
[16:37:44 INF] HTTP GET /api/lookups responded 200 in 3539.6621 ms
[16:37:47 INF] HTTP GET /api/lookups responded 200 in 166.9785 ms
[16:37:48 INF] HTTP GET /api/lookups responded 200 in 53.8418 ms
[16:37:49 INF] HTTP GET /api/parties responded 200 in 894.7516 ms
[16:37:50 WRN] Compiling a query which loads related collections for more than one collection navigation, either via 'Include' or through projection, but no 'QuerySplittingBehavior' has been configured. By default, Entity Framework will use 'QuerySplittingBehavior.SingleQuery', which can potentially result in slow query performance. See https://go.microsoft.com/fwlink/?linkid=2134277 for more information. To identify the query that's triggering this warning call 'ConfigureWarnings(w => w.Throw(RelationalEventId.MultipleCollectionIncludeWarning))'.
[16:37:51 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 1225.1092 ms
[16:37:57 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 115.1304 ms
[16:37:57 INF] HTTP GET /api/parties/1012/user-type responded 200 in 97.2665 ms
[16:37:57 INF] HTTP GET /api/parties/1012/crown-region/122207.0734/user-orgunit responded 200 in 205.5364 ms
[16:38:05 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[16:38:05 INF] HTTP POST /api/access-requests/digital-evidence responded 400 in 396.4149 ms
[16:38:06 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[16:38:06 INF] HTTP POST /api/access-requests/digital-evidence responded 400 in 91.9158 ms
[16:40:22 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 194.9447 ms
[16:40:41 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 131.4496 ms
[16:40:41 INF] HTTP GET /api/parties/1012/user-type responded 200 in 15.5084 ms
[16:40:42 INF] HTTP GET /api/parties/1012/crown-region/122207.0734/user-orgunit responded 200 in 93.9365 ms
[16:41:57 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[16:41:57 INF] HTTP POST /api/access-requests/digital-evidence responded 400 in 70108.5536 ms
[16:43:54 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[16:43:54 INF] HTTP POST /api/access-requests/digital-evidence responded 400 in 116892.1977 ms
[16:44:06 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 4627.7029 ms
[16:44:10 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 1498.2029 ms
[16:44:10 INF] HTTP GET /api/parties/1012/user-type responded 200 in 202.2249 ms
[16:44:11 INF] HTTP GET /api/parties/1012/crown-region/122207.0734/user-orgunit responded 200 in 854.9248 ms
[16:44:21 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[16:44:21 INF] HTTP POST /api/access-requests/digital-evidence responded 400 in 3002.0142 ms
[16:44:23 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[16:44:23 INF] HTTP POST /api/access-requests/digital-evidence responded 400 in 1739.9291 ms
[16:45:51 INF] HTTP GET /api/lookups responded 200 in 69.5863 ms
[16:45:51 INF] HTTP GET /api/lookups responded 200 in 73.2263 ms
[16:45:51 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 27170.1079 ms
[16:45:51 INF] HTTP GET /api/parties responded 200 in 7.2064 ms
[16:45:52 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 84.3135 ms
[16:46:02 INF] HTTP GET /api/parties/1012/endorsements responded 200 in 55.4484 ms
[16:46:05 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 95.3020 ms
[16:46:09 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 162.5672 ms
[16:46:09 INF] HTTP GET /api/parties/1012/user-type responded 200 in 18.6948 ms
[16:46:10 INF] HTTP GET /api/parties/1012/crown-region/122207.0734/user-orgunit responded 200 in 116.9365 ms
[16:46:18 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[16:46:18 INF] HTTP POST /api/access-requests/digital-evidence responded 400 in 215.5200 ms
[16:46:18 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[16:46:18 INF] HTTP POST /api/access-requests/digital-evidence responded 400 in 70.8866 ms
[16:47:08 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 2395.3677 ms
[16:47:15 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 92.7468 ms
[16:47:15 INF] HTTP GET /api/parties/1012/user-type responded 200 in 20.4403 ms
[16:47:16 INF] HTTP GET /api/parties/1012/crown-region/122207.0734/user-orgunit responded 200 in 79.6762 ms
[16:48:43 INF] Starting web host
[16:48:45 INF] ### App Version:1.0.0.0 ###
[16:48:45 INF] ### PIdP Configuration:{"ApplicationUrl":"http://localhost:4200","AddressAutocompleteClient":{"ApiKey":"\u003Credacted\u003E","Url":"https://ws1.postescanada-canadapost.ca/AddressComplete/Interactive/"},"ConnectionStrings":{"PidpDatabase":"Host=fedora;Port=5444;Database=pipd;Username=postgres;Password=Pa55w0rd"},"ChesClient":{"Enabled":true,"Url":"https://ches-dev.apps.silver.devops.gov.bc.ca/api/v1","ClientId":"PSP_SERVICE_CLIENT","ClientSecret":"\u003Credacted\u003E","TokenUrl":"https://dev.oidc.gov.bc.ca/auth/realms/jbd6rnxw/protocol/openid-connect/token"},"KafkaCluster":{"Url":"","ClientId":"","ClientSecret":"","BoostrapServers":"pidp-kafka-cluster-5b7aa5-test.apps.silver.devops.gov.bc.ca:443","SecurityProtocol":"","SaslMechanism":"","ConsumerTopicName":"dems-notification-ack","ProducerTopicName":"dems-access-request","SaslOauthbearerTokenEndpointUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","SaslOauthbearerProducerClientId":"kafka-producer","SaslOauthbearerProducerClientSecret":"AwtHq6XXnoLZKcMdtXDohpIhfTHsMGe2","SaslOauthbearerConsumerClientId":"kafka-consumer","SaslOauthbearerConsumerClientSecret":"vwwQ3erVkBzVX3i1P6le5DiEYhUd6kDh","SslCaLocation":"C:\\certs\\pidp\\ca.crt","SslCertificateLocation":"C:\\certs\\pidp\\client\\ca.crt","SslKeyLocation":"C:\\certs\\pidp\\client\\ca.key"},"Keycloak":{"RealmUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST","WellKnownConfig":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/.well-known/openid-configuration","TokenUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","AdministrationUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/admin/realms/DEMSTEST","AdministrationClientId":"PIDP-SERVICE","AdministrationClientSecret":"3s8dwnqNHyDdtG1ZhhERgqXFK4WY7cyO","HcimClientId":"HCIMWEB"},"LdapClient":{"Url":"https://common-logon-dev.hlth.gov.bc.ca/"},"MailServer":{"Url":"localhost","Port":1025},"PlrClient":{"Url":"http://localhost:5060/api"},"JumClient":{"Url":"https://localhost:7215/api","RealmUrl":"","TokenUrl":"protocol/openid-connect/token","AdministrationUrl":"","AdministrationClientId":"","AdministrationClientSecret":""}} ###
[16:48:51 INF] Now listening on: https://localhost:5051
[16:48:51 INF] Now listening on: http://localhost:5050
[16:48:51 INF] Application started. Press Ctrl+C to shut down.
[16:48:51 INF] Hosting environment: Development
[16:48:51 INF] Content root path: C:\Development\jps-pidp\backend\webapi
[16:49:12 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[16:50:24 INF] Starting web host
[16:50:26 INF] ### App Version:1.0.0.0 ###
